Year,State,District,Crop,Area_Hectares,Production_MT,Unit,Soil_Type,Irrigation_Type,Fertilizer_Used,Avg_Rainfall_mm,Avg_Temp_C,Weather_Condition,Seed_Variety,Pesticide_Used,Organic,Govt_Subsidy_Availed,Machinery_Used,Farming_Practice,Labor_Type,Crop_Cycle_Months,Yield_per_Hectare,Storage_Facility,Market_Access,Farmer_ID
2009,West Bengal,Alexside,Rice,542.3,1748.85,Metric Tonnes,Loamy,Rainfed,DAP,386.52,21.17,Heatwave,Rice-Var-5,Yes,Yes,Yes,Combined Harvester,Mixed,Hired,6,3.22,Warehouse,State,F75707
2009,West Bengal,Nancyberg,Rice,6007.28,9276.86,Metric Tonnes,Sandy,Canal,DAP,274.25,25.35,Normal,Rice-Var-6,No,Yes,Yes,Tractor,Mixed,Hired,6,1.54,Warehouse,National,F81961
2009,West Bengal,Gregoryfort,Maize,3013.13,5766.14,Metric Tonnes,Loamy,Tube Well,NPK,278.91,25.41,Drought,Maize-Var-7,No,Yes,No,Manual,Modern,Both,7,1.91,Warehouse,National,F61829
2009,West Bengal,Lake Katherine,Maize,1390.92,4003.36,Metric Tonnes,Loamy,Drip,Vermicompost,247.78,36.47,Coldwave,Maize-Var-1,No,No,Yes,Combined Harvester,Mixed,Both,7,2.88,Cold Storage,Local,F69779
2009,West Bengal,Christopherfurt,Barley,908.65,2790.78,Metric Tonnes,Sandy,Rainfed,Urea,285.73,17.88,Drought,Barley-Var-10,No,No,Yes,Manual,Mixed,Family,5,3.07,Cold Storage,Local,F66288
2009,West Bengal,Hopkinsside,Barley,5895.28,14049.0,Metric Tonnes,Sandy,Sprinkler,Vermicompost,380.74,18.54,Drought,Barley-Var-9,Yes,No,No,Manual,Modern,Hired,6,2.38,Warehouse,Export,F51843
2009,West Bengal,Kevinshire,Barley,5757.72,13035.25,Metric Tonnes,Peaty,Canal,NPK,384.89,23.25,Normal,Barley-Var-6,No,No,No,Combined Harvester,Mixed,Family,8,2.26,Warehouse,State,F66611
2009,West Bengal,New Danielton,Sugarcane,5831.91,19262.63,Metric Tonnes,Silty,Drip,Urea,144.63,35.09,Flood,Sugarcane-Var-7,Yes,Yes,Yes,Combined Harvester,Modern,Both,9,3.3,Cold Storage,Export,F63073
2009,West Bengal,Owenstown,Sugarcane,9930.69,19914.28,Metric Tonnes,Clay,Rainfed,Urea,202.87,28.0,Flood,Sugarcane-Var-4,No,No,No,Tractor,Traditional,Both,3,2.01,Cold Storage,Local,F53650
2009,West Bengal,Lake Patrickburgh,Sugarcane,4084.31,6251.16,Metric Tonnes,Sandy,Drip,NPK,127.05,22.05,Drought,Sugarcane-Var-5,No,Yes,Yes,Combined Harvester,Modern,Both,7,1.53,Warehouse,State,F32668
2009,West Bengal,Alexanderside,Sugarcane,4966.98,9150.19,Metric Tonnes,Sandy,Rainfed,NPK,355.64,32.62,Coldwave,Sugarcane-Var-6,No,No,Yes,Tractor,Modern,Hired,8,1.84,None,Export,F50503
2009,West Bengal,Conniemouth,Cotton,771.88,2161.41,Metric Tonnes,Silty,Sprinkler,Compost,278.78,38.91,Flood,Cotton-Var-8,Yes,No,Yes,Tractor,Traditional,Both,5,2.8,Warehouse,National,F82441
2009,West Bengal,Lake Kimberly,Cotton,280.03,558.91,Metric Tonnes,Loamy,Sprinkler,Compost,374.73,38.3,Heatwave,Cotton-Var-10,No,No,No,Combined Harvester,Traditional,Both,6,2.0,Warehouse,Local,F30366
2009,West Bengal,Porterstad,Millet,4800.04,14551.44,Metric Tonnes,Sandy,Canal,DAP,82.02,27.85,Heatwave,Millet-Var-3,Yes,Yes,No,Manual,Traditional,Hired,3,3.03,Warehouse,Local,F42980
2009,West Bengal,North Jonathan,Millet,2693.18,5015.87,Metric Tonnes,Silty,Sprinkler,NPK,333.61,18.38,Normal,Millet-Var-5,No,No,Yes,Manual,Traditional,Both,5,1.86,None,National,F84960
2009,West Bengal,Barryside,Millet,2854.09,9638.71,Metric Tonnes,Sandy,Canal,Vermicompost,115.04,39.45,Drought,Millet-Var-8,No,No,No,Tractor,Traditional,Hired,3,3.38,Cold Storage,Export,F23208
2009,West Bengal,South Mitchell,Millet,7616.56,19888.62,Metric Tonnes,Loamy,Canal,NPK,109.55,22.9,Flood,Millet-Var-10,Yes,Yes,Yes,Manual,Mixed,Family,6,2.61,Warehouse,National,F85317
2010,Punjab,West Shelbyville,Wheat,4143.02,8777.61,Metric Tonnes,Silty,Sprinkler,NPK,148.22,39.31,Coldwave,Wheat-Var-3,No,No,Yes,Manual,Mixed,Family,3,2.12,None,National,F85799
2010,Punjab,South Angela,Wheat,1176.61,3490.61,Metric Tonnes,Clay,Sprinkler,Vermicompost,50.14,29.9,Heatwave,Wheat-Var-8,No,Yes,No,Tractor,Modern,Hired,4,2.97,Warehouse,National,F79099
2010,Punjab,New Jamie,Rice,8844.92,18360.89,Metric Tonnes,Silty,Canal,NPK,114.93,31.29,Normal,Rice-Var-8,Yes,Yes,Yes,Manual,Traditional,Family,4,2.08,Warehouse,Local,F35408
2010,Punjab,North Amyview,Rice,5005.36,14395.73,Metric Tonnes,Peaty,Canal,Urea,161.76,21.31,Flood,Rice-Var-4,Yes,No,No,Tractor,Modern,Both,5,2.88,None,State,F66651
2010,Punjab,Stevenport,Rice,5719.36,19140.42,Metric Tonnes,Silty,Tube Well,Compost,210.06,36.15,Heatwave,Rice-Var-10,No,No,Yes,Combined Harvester,Modern,Both,3,3.35,Cold Storage,Local,F97057
2010,Punjab,South Charles,Rice,3968.15,9320.31,Metric Tonnes,Loamy,Drip,DAP,104.87,25.66,Flood,Rice-Var-7,No,Yes,No,Tractor,Mixed,Family,9,2.35,Warehouse,State,F97738
2010,Punjab,Dianaview,Maize,7106.52,10979.63,Metric Tonnes,Clay,Drip,Vermicompost,205.44,34.53,Flood,Maize-Var-2,Yes,No,No,Combined Harvester,Traditional,Family,9,1.55,Cold Storage,State,F35706
2010,Punjab,New Sarafurt,Maize,4967.27,13760.9,Metric Tonnes,Clay,Canal,Compost,368.34,15.45,Drought,Maize-Var-6,Yes,No,Yes,Tractor,Mixed,Hired,9,2.77,None,State,F53666
2010,Punjab,Justinstad,Maize,3695.46,11362.43,Metric Tonnes,Peaty,Rainfed,NPK,239.47,23.1,Flood,Maize-Var-8,No,No,No,Manual,Mixed,Family,4,3.07,Warehouse,National,F46721
2010,Punjab,North Toddside,Barley,963.9,3156.89,Metric Tonnes,Loamy,Canal,Vermicompost,214.77,36.95,Normal,Barley-Var-9,No,Yes,Yes,Manual,Modern,Family,7,3.28,Cold Storage,National,F28924
2010,Punjab,Lake Joseph,Barley,4186.28,11924.12,Metric Tonnes,Loamy,Tube Well,Vermicompost,331.49,31.48,Coldwave,Barley-Var-2,Yes,No,No,Combined Harvester,Modern,Family,7,2.85,Warehouse,Export,F20521
2010,Punjab,Anthonyview,Barley,3269.17,8262.07,Metric Tonnes,Sandy,Drip,DAP,331.07,24.34,Drought,Barley-Var-1,Yes,No,Yes,Tractor,Traditional,Hired,5,2.53,Cold Storage,Local,F24587
2010,Punjab,North Tylerberg,Sugarcane,4770.29,8068.37,Metric Tonnes,Silty,Tube Well,Vermicompost,370.1,17.28,Drought,Sugarcane-Var-7,Yes,Yes,Yes,Combined Harvester,Modern,Hired,5,1.69,Warehouse,Export,F16056
2010,Punjab,Kylefort,Sugarcane,5648.27,13140.08,Metric Tonnes,Peaty,Canal,NPK,191.97,31.99,Heatwave,Sugarcane-Var-7,Yes,Yes,No,Manual,Traditional,Both,7,2.33,Warehouse,Local,F73331
2010,Punjab,Katrinamouth,Cotton,672.89,1808.33,Metric Tonnes,Silty,Canal,NPK,320.21,35.71,Drought,Cotton-Var-2,No,Yes,Yes,Manual,Mixed,Both,9,2.69,None,Export,F83520
2010,Punjab,Burnettbury,Cotton,1161.01,3825.34,Metric Tonnes,Loamy,Rainfed,Urea,279.65,37.05,Coldwave,Cotton-Var-7,Yes,Yes,Yes,Combined Harvester,Traditional,Hired,9,3.29,Warehouse,National,F62508
2010,Punjab,South Jamesborough,Cotton,3855.54,9962.97,Metric Tonnes,Sandy,Sprinkler,NPK,371.66,37.5,Heatwave,Cotton-Var-5,Yes,Yes,No,Tractor,Modern,Both,8,2.58,Cold Storage,Local,F60712
2010,Punjab,Hannahland,Millet,4509.48,9239.14,Metric Tonnes,Peaty,Canal,Vermicompost,187.61,24.69,Heatwave,Millet-Var-1,Yes,No,Yes,Manual,Mixed,Family,8,2.05,None,Export,F99479
2010,Punjab,Fletcherton,Millet,2991.37,6093.9,Metric Tonnes,Loamy,Canal,Vermicompost,351.37,16.75,Normal,Millet-Var-6,Yes,Yes,No,Combined Harvester,Traditional,Both,6,2.04,Warehouse,Local,F70603
2010,Punjab,Meganborough,Millet,7430.17,13713.42,Metric Tonnes,Sandy,Tube Well,Urea,170.58,16.54,Flood,Millet-Var-4,Yes,Yes,No,Combined Harvester,Traditional,Hired,4,1.85,Warehouse,Local,F28428
2010,Haryana,Port Mike,Wheat,1898.19,5764.49,Metric Tonnes,Loamy,Drip,Vermicompost,359.76,20.54,Normal,Wheat-Var-9,No,No,No,Combined Harvester,Traditional,Family,9,3.04,None,State,F36081
2010,Haryana,East Larryville,Wheat,3908.46,9539.18,Metric Tonnes,Sandy,Sprinkler,DAP,355.75,34.07,Coldwave,Wheat-Var-5,Yes,Yes,Yes,Manual,Modern,Hired,4,2.44,Warehouse,Local,F72916
2010,Haryana,New Christopherland,Rice,3697.0,10505.01,Metric Tonnes,Sandy,Rainfed,NPK,346.57,15.24,Coldwave,Rice-Var-4,No,Yes,Yes,Tractor,Mixed,Family,5,2.84,Cold Storage,Local,F29731
2010,Haryana,Vickieland,Rice,2521.16,8356.36,Metric Tonnes,Peaty,Tube Well,DAP,309.11,28.57,Normal,Rice-Var-10,No,No,No,Combined Harvester,Mixed,Family,4,3.31,Warehouse,Export,F23102
2010,Haryana,Lindseyfort,Rice,4931.85,10828.07,Metric Tonnes,Silty,Drip,Urea,232.18,31.38,Heatwave,Rice-Var-1,Yes,Yes,No,Manual,Mixed,Hired,3,2.2,None,National,F19661
2010,Haryana,West Steven,Maize,2956.69,8658.08,Metric Tonnes,Sandy,Drip,Urea,351.43,18.87,Flood,Maize-Var-2,No,No,Yes,Combined Harvester,Mixed,Both,7,2.93,Warehouse,State,F41335
2010,Haryana,North Ashleemouth,Maize,4017.71,9305.17,Metric Tonnes,Silty,Drip,Vermicompost,290.61,21.25,Flood,Maize-Var-2,No,No,No,Manual,Mixed,Hired,9,2.32,Cold Storage,Local,F60826
2010,Haryana,South Jason,Barley,3989.24,12984.89,Metric Tonnes,Clay,Rainfed,Compost,196.35,37.78,Coldwave,Barley-Var-8,Yes,Yes,No,Tractor,Traditional,Family,4,3.25,Cold Storage,National,F86040
2010,Haryana,Ellishaven,Barley,11603.13,19866.69,Metric Tonnes,Silty,Drip,Compost,131.57,38.76,Heatwave,Barley-Var-5,No,Yes,Yes,Manual,Mixed,Hired,7,1.71,Cold Storage,National,F67512
2010,Haryana,Banksport,Barley,11317.23,19187.39,Metric Tonnes,Clay,Canal,Vermicompost,55.25,19.03,Normal,Barley-Var-6,No,Yes,No,Manual,Traditional,Hired,3,1.7,Warehouse,National,F85985
2010,Haryana,Arielburgh,Sugarcane,10710.89,19922.25,Metric Tonnes,Sandy,Drip,NPK,225.89,36.21,Normal,Sugarcane-Var-2,Yes,Yes,No,Combined Harvester,Modern,Hired,5,1.86,Warehouse,National,F48001
2010,Haryana,Michelleland,Sugarcane,331.43,897.83,Metric Tonnes,Sandy,Drip,Compost,146.96,36.56,Heatwave,Sugarcane-Var-3,No,Yes,Yes,Manual,Mixed,Both,4,2.71,Warehouse,National,F45174
2010,Haryana,Mcbrideborough,Sugarcane,2097.6,6027.49,Metric Tonnes,Loamy,Tube Well,Vermicompost,285.98,20.54,Normal,Sugarcane-Var-10,No,No,No,Combined Harvester,Modern,Family,9,2.87,Warehouse,Export,F87349
2010,Haryana,East David,Sugarcane,508.34,1178.58,Metric Tonnes,Peaty,Tube Well,NPK,151.22,35.22,Normal,Sugarcane-Var-4,Yes,No,No,Tractor,Mixed,Hired,6,2.32,Warehouse,Export,F88137
2010,Haryana,North Chadville,Cotton,6672.24,16107.1,Metric Tonnes,Silty,Canal,DAP,262.28,30.11,Coldwave,Cotton-Var-10,No,Yes,No,Tractor,Modern,Hired,7,2.41,Cold Storage,Export,F19143
2010,Haryana,Adammouth,Cotton,7076.4,16629.58,Metric Tonnes,Loamy,Canal,NPK,146.41,21.63,Drought,Cotton-Var-6,Yes,Yes,No,Tractor,Traditional,Both,9,2.35,Cold Storage,Export,F80731
2010,Haryana,East Noahland,Cotton,4568.14,10955.75,Metric Tonnes,Clay,Rainfed,DAP,204.04,17.28,Drought,Cotton-Var-4,Yes,Yes,Yes,Tractor,Traditional,Both,7,2.4,Cold Storage,National,F46690
2010,Haryana,Youngfurt,Millet,7529.43,14512.77,Metric Tonnes,Loamy,Drip,Urea,118.93,25.32,Heatwave,Millet-Var-10,No,Yes,Yes,Manual,Mixed,Hired,8,1.93,Cold Storage,State,F54698
2010,Haryana,Tanyaland,Millet,1852.4,4941.68,Metric Tonnes,Silty,Sprinkler,NPK,180.01,26.22,Flood,Millet-Var-3,No,Yes,Yes,Combined Harvester,Modern,Family,6,2.67,None,Local,F14326
2010,Haryana,Phillipsland,Millet,5754.79,10974.8,Metric Tonnes,Silty,Rainfed,Compost,104.51,37.01,Coldwave,Millet-Var-9,No,No,No,Manual,Traditional,Family,3,1.91,None,Local,F43544
2010,Uttar Pradesh,Elizabethville,Wheat,3854.08,8957.61,Metric Tonnes,Sandy,Rainfed,Compost,62.46,27.45,Drought,Wheat-Var-9,Yes,No,Yes,Manual,Modern,Hired,4,2.32,Warehouse,National,F13914
2010,Uttar Pradesh,West Laurenberg,Wheat,4319.21,11306.31,Metric Tonnes,Silty,Sprinkler,NPK,297.46,19.44,Coldwave,Wheat-Var-9,No,No,Yes,Combined Harvester,Traditional,Family,4,2.62,None,State,F32122
2010,Uttar Pradesh,Gibsontown,Rice,1735.84,5418.35,Metric Tonnes,Clay,Canal,NPK,381.51,18.4,Normal,Rice-Var-2,No,No,No,Tractor,Mixed,Both,8,3.12,Cold Storage,Export,F84168
2010,Uttar Pradesh,West Kimberly,Rice,5291.65,10204.17,Metric Tonnes,Peaty,Drip,DAP,71.03,23.14,Coldwave,Rice-Var-8,Yes,Yes,No,Tractor,Modern,Both,5,1.93,Warehouse,State,F85533
2010,Uttar Pradesh,Port Jenniferland,Maize,1130.84,3301.91,Metric Tonnes,Silty,Sprinkler,NPK,236.8,18.6,Flood,Maize-Var-5,Yes,No,Yes,Tractor,Traditional,Family,7,2.92,None,Local,F71735
2010,Uttar Pradesh,East Julie,Maize,218.27,680.21,Metric Tonnes,Loamy,Canal,Compost,111.67,30.16,Normal,Maize-Var-1,Yes,No,No,Manual,Mixed,Family,4,3.12,Cold Storage,State,F99273
2010,Uttar Pradesh,South Danielleport,Barley,2646.97,7069.98,Metric Tonnes,Loamy,Canal,NPK,160.48,17.17,Flood,Barley-Var-5,No,No,Yes,Manual,Modern,Both,6,2.67,None,State,F96317
2010,Uttar Pradesh,Jenniferton,Barley,2583.81,4847.53,Metric Tonnes,Loamy,Canal,Compost,199.81,31.46,Heatwave,Barley-Var-7,Yes,No,No,Combined Harvester,Mixed,Family,9,1.88,Cold Storage,National,F32428
2010,Uttar Pradesh,Danielsport,Sugarcane,3703.22,5644.22,Metric Tonnes,Peaty,Drip,Compost,231.63,30.14,Flood,Sugarcane-Var-3,Yes,Yes,No,Tractor,Modern,Both,9,1.52,Warehouse,National,F81152
2010,Uttar Pradesh,East Johnmouth,Sugarcane,7195.37,19275.97,Metric Tonnes,Clay,Tube Well,Urea,214.91,29.34,Coldwave,Sugarcane-Var-6,No,Yes,Yes,Combined Harvester,Mixed,Family,6,2.68,None,Local,F65868
2010,Uttar Pradesh,Lake Sharon,Sugarcane,5890.24,18594.06,Metric Tonnes,Loamy,Canal,Compost,163.04,20.93,Flood,Sugarcane-Var-8,Yes,Yes,Yes,Manual,Modern,Family,5,3.16,None,National,F75557
2010,Uttar Pradesh,Smithtown,Cotton,2240.62,5621.36,Metric Tonnes,Loamy,Sprinkler,NPK,310.42,27.58,Normal,Cotton-Var-2,No,Yes,Yes,Combined Harvester,Modern,Hired,7,2.51,Warehouse,State,F13631
2010,Uttar Pradesh,West Colleenburgh,Cotton,618.23,1822.03,Metric Tonnes,Peaty,Tube Well,Compost,332.09,22.24,Normal,Cotton-Var-10,Yes,Yes,Yes,Combined Harvester,Traditional,Both,8,2.95,None,National,F26558
2010,Uttar Pradesh,East Saramouth,Cotton,5715.85,13450.45,Metric Tonnes,Clay,Tube Well,DAP,361.19,36.13,Coldwave,Cotton-Var-8,Yes,No,Yes,Manual,Mixed,Hired,7,2.35,Cold Storage,Local,F55045
2010,Uttar Pradesh,Deannabury,Cotton,3727.33,10745.92,Metric Tonnes,Peaty,Rainfed,Compost,359.17,27.39,Normal,Cotton-Var-2,No,Yes,No,Tractor,Modern,Both,4,2.88,Cold Storage,Export,F53810
2010,Uttar Pradesh,Sullivanfort,Millet,2197.43,6608.39,Metric Tonnes,Sandy,Canal,Compost,127.02,24.71,Drought,Millet-Var-5,No,Yes,No,Tractor,Modern,Family,5,3.01,None,Local,F77781
2010,Uttar Pradesh,New Luisberg,Millet,5894.4,17381.68,Metric Tonnes,Peaty,Tube Well,Urea,191.33,20.37,Drought,Millet-Var-5,No,No,Yes,Combined Harvester,Modern,Both,9,2.95,Warehouse,Export,F32524
2010,Uttar Pradesh,West Petershire,Millet,3597.98,7441.38,Metric Tonnes,Sandy,Rainfed,DAP,111.63,33.58,Flood,Millet-Var-4,No,No,No,Combined Harvester,Modern,Family,7,2.07,Warehouse,National,F72462
2010,Maharashtra,Jonesville,Wheat,2248.59,5415.36,Metric Tonnes,Sandy,Drip,Compost,185.05,39.55,Drought,Wheat-Var-9,Yes,Yes,Yes,Tractor,Modern,Both,8,2.41,Cold Storage,National,F26431
2010,Maharashtra,Charlesville,Wheat,4895.46,8126.3,Metric Tonnes,Sandy,Drip,Vermicompost,81.44,29.77,Heatwave,Wheat-Var-1,Yes,Yes,No,Tractor,Mixed,Family,6,1.66,None,National,F73298
2010,Maharashtra,North Stacey,Rice,5213.9,12187.59,Metric Tonnes,Silty,Drip,DAP,201.15,16.35,Flood,Rice-Var-3,No,No,Yes,Tractor,Modern,Hired,7,2.34,Cold Storage,Local,F38943
2010,Maharashtra,Alexandrashire,Rice,4213.09,10572.66,Metric Tonnes,Silty,Sprinkler,DAP,102.34,17.6,Normal,Rice-Var-10,Yes,No,Yes,Tractor,Mixed,Hired,4,2.51,Warehouse,State,F24251
2010,Maharashtra,Jasonbury,Maize,1709.5,2909.66,Metric Tonnes,Loamy,Drip,DAP,263.4,19.91,Drought,Maize-Var-7,No,Yes,No,Manual,Modern,Hired,7,1.7,Cold Storage,Local,F93117
2010,Maharashtra,Johnsonhaven,Maize,2925.0,5402.89,Metric Tonnes,Loamy,Sprinkler,Compost,385.24,36.37,Drought,Maize-Var-10,Yes,Yes,No,Combined Harvester,Mixed,Both,5,1.85,Warehouse,National,F31441
2010,Maharashtra,Port Andreamouth,Maize,2317.56,4994.65,Metric Tonnes,Clay,Sprinkler,Vermicompost,123.46,27.3,Drought,Maize-Var-6,No,No,No,Manual,Traditional,Hired,4,2.16,None,Local,F32126
2010,Maharashtra,West Kristiefurt,Maize,310.41,882.41,Metric Tonnes,Clay,Drip,DAP,233.11,37.47,Flood,Maize-Var-8,Yes,No,No,Tractor,Traditional,Both,4,2.84,Cold Storage,Local,F85320
2010,Maharashtra,Lake Nicole,Barley,1192.21,3705.66,Metric Tonnes,Loamy,Drip,Compost,327.19,18.18,Heatwave,Barley-Var-7,Yes,No,No,Tractor,Modern,Both,6,3.11,Cold Storage,National,F51693
2010,Maharashtra,Michaelville,Barley,4494.85,8271.9,Metric Tonnes,Sandy,Canal,Compost,139.15,21.58,Drought,Barley-Var-4,Yes,No,No,Combined Harvester,Traditional,Both,8,1.84,None,Local,F66736
2010,Maharashtra,Alexandrahaven,Sugarcane,4884.84,11346.61,Metric Tonnes,Sandy,Rainfed,Vermicompost,381.71,18.16,Drought,Sugarcane-Var-10,Yes,No,Yes,Combined Harvester,Mixed,Hired,7,2.32,Cold Storage,National,F51872
2010,Maharashtra,Lake Donna,Sugarcane,9935.87,19487.0,Metric Tonnes,Clay,Sprinkler,DAP,320.51,23.47,Flood,Sugarcane-Var-3,No,Yes,No,Manual,Traditional,Family,9,1.96,None,Local,F39008
2010,Maharashtra,New Dorothy,Sugarcane,1023.11,3290.09,Metric Tonnes,Clay,Canal,NPK,158.1,31.47,Drought,Sugarcane-Var-5,No,Yes,Yes,Tractor,Traditional,Family,6,3.22,Warehouse,Local,F33424
2010,Maharashtra,Butlerfort,Cotton,4725.02,11545.65,Metric Tonnes,Sandy,Drip,Compost,223.54,33.31,Normal,Cotton-Var-10,No,Yes,No,Tractor,Traditional,Family,4,2.44,Warehouse,Local,F52493
2010,Maharashtra,Cervantesshire,Cotton,779.72,2211.57,Metric Tonnes,Loamy,Drip,Urea,363.53,16.44,Drought,Cotton-Var-4,Yes,No,Yes,Tractor,Modern,Both,3,2.84,Warehouse,National,F52502
2010,Maharashtra,New Mary,Millet,1105.51,3242.74,Metric Tonnes,Silty,Canal,Vermicompost,203.05,25.09,Flood,Millet-Var-1,No,Yes,Yes,Combined Harvester,Mixed,Both,5,2.93,Warehouse,Export,F50048
2010,Maharashtra,West Kelseyside,Millet,1261.51,3170.85,Metric Tonnes,Loamy,Canal,Vermicompost,94.29,26.92,Coldwave,Millet-Var-3,No,No,Yes,Tractor,Modern,Family,7,2.51,Cold Storage,Export,F77747
2010,Maharashtra,West Jacquelinetown,Millet,7632.17,15390.5,Metric Tonnes,Loamy,Sprinkler,Urea,218.28,39.8,Drought,Millet-Var-6,Yes,No,Yes,Combined Harvester,Mixed,Hired,7,2.02,Warehouse,Local,F90802
2010,Maharashtra,Jeffreyfurt,Millet,4364.1,13889.68,Metric Tonnes,Silty,Canal,Compost,195.2,34.2,Heatwave,Millet-Var-6,No,No,Yes,Manual,Modern,Family,4,3.18,None,State,F46394
2010,Karnataka,Lindaton,Wheat,738.87,1289.93,Metric Tonnes,Clay,Canal,NPK,121.07,25.05,Normal,Wheat-Var-7,Yes,Yes,No,Combined Harvester,Modern,Family,5,1.75,Cold Storage,Local,F10101
2010,Karnataka,South Nancy,Wheat,7749.96,16992.03,Metric Tonnes,Silty,Drip,Urea,279.12,32.73,Flood,Wheat-Var-1,No,Yes,Yes,Manual,Mixed,Both,8,2.19,Warehouse,National,F97509
2010,Karnataka,Thomasberg,Wheat,5387.51,11930.56,Metric Tonnes,Silty,Sprinkler,NPK,251.97,23.56,Heatwave,Wheat-Var-2,No,Yes,Yes,Combined Harvester,Modern,Family,7,2.21,Cold Storage,Local,F24326
2010,Karnataka,Lake Scott,Rice,612.67,2135.54,Metric Tonnes,Loamy,Rainfed,NPK,94.51,16.81,Normal,Rice-Var-1,Yes,Yes,No,Combined Harvester,Mixed,Both,7,3.49,Cold Storage,State,F15015
2010,Karnataka,Bradtown,Rice,8381.24,17631.35,Metric Tonnes,Sandy,Drip,Urea,277.6,23.23,Heatwave,Rice-Var-4,Yes,No,No,Combined Harvester,Mixed,Both,5,2.1,Cold Storage,National,F65111
2010,Karnataka,Lake Daniel,Maize,4018.01,8133.36,Metric Tonnes,Loamy,Rainfed,Urea,170.07,25.27,Coldwave,Maize-Var-7,No,No,Yes,Manual,Modern,Family,7,2.02,Cold Storage,Local,F72805
2010,Karnataka,South Cassandrabury,Maize,5766.03,14548.11,Metric Tonnes,Clay,Drip,DAP,380.25,16.05,Normal,Maize-Var-9,Yes,No,No,Tractor,Mixed,Family,6,2.52,Cold Storage,National,F65046
2010,Karnataka,Lake Phillipville,Maize,3863.6,10309.83,Metric Tonnes,Sandy,Canal,NPK,372.07,16.23,Coldwave,Maize-Var-4,Yes,Yes,Yes,Manual,Mixed,Hired,7,2.67,None,National,F23531
2010,Karnataka,Smithhaven,Maize,3642.75,11683.24,Metric Tonnes,Sandy,Rainfed,Compost,134.67,36.91,Coldwave,Maize-Var-9,Yes,No,No,Tractor,Modern,Hired,6,3.21,Warehouse,Local,F66987
2010,Karnataka,North Lisa,Barley,293.89,871.35,Metric Tonnes,Peaty,Sprinkler,NPK,376.59,31.43,Heatwave,Barley-Var-6,Yes,No,No,Tractor,Traditional,Hired,5,2.96,Warehouse,Export,F15955
2010,Karnataka,North Ashley,Barley,5699.64,9061.07,Metric Tonnes,Sandy,Sprinkler,Compost,372.04,26.76,Heatwave,Barley-Var-4,No,Yes,Yes,Combined Harvester,Traditional,Both,8,1.59,Warehouse,State,F87145
2010,Karnataka,North Renee,Barley,369.99,1065.44,Metric Tonnes,Clay,Canal,Urea,218.64,18.11,Drought,Barley-Var-6,No,No,No,Tractor,Traditional,Hired,8,2.88,Warehouse,Export,F41713
2010,Karnataka,Ayalabury,Sugarcane,2871.92,4678.3,Metric Tonnes,Clay,Canal,NPK,251.0,30.55,Heatwave,Sugarcane-Var-9,No,Yes,Yes,Manual,Traditional,Hired,5,1.63,None,Export,F98250
2010,Karnataka,Wolfefort,Sugarcane,3306.09,10361.97,Metric Tonnes,Clay,Canal,Urea,351.35,30.39,Drought,Sugarcane-Var-5,Yes,Yes,No,Manual,Modern,Hired,3,3.13,None,Local,F54839
2010,Karnataka,Huntview,Cotton,259.04,748.75,Metric Tonnes,Peaty,Canal,Vermicompost,196.3,29.14,Normal,Cotton-Var-10,Yes,No,No,Combined Harvester,Modern,Family,7,2.89,None,Export,F27708
2010,Karnataka,Port Melissatown,Cotton,5979.2,13157.07,Metric Tonnes,Sandy,Drip,Urea,370.98,18.35,Heatwave,Cotton-Var-4,Yes,Yes,No,Tractor,Mixed,Family,9,2.2,None,Local,F13604
2010,Karnataka,Anthonybury,Cotton,9010.61,13594.48,Metric Tonnes,Loamy,Sprinkler,Urea,373.63,17.81,Flood,Cotton-Var-4,No,Yes,No,Combined Harvester,Traditional,Family,6,1.51,None,National,F23940
2010,Karnataka,North Candiceland,Millet,1085.05,2350.24,Metric Tonnes,Peaty,Sprinkler,NPK,180.75,20.36,Flood,Millet-Var-5,No,No,Yes,Combined Harvester,Mixed,Hired,8,2.17,Cold Storage,National,F23077
2010,Karnataka,Katieberg,Millet,4991.92,11909.87,Metric Tonnes,Peaty,Sprinkler,NPK,61.96,22.99,Drought,Millet-Var-3,No,Yes,No,Manual,Mixed,Hired,3,2.39,Cold Storage,State,F26697
2010,Karnataka,Alexischester,Millet,5662.09,16303.44,Metric Tonnes,Clay,Canal,DAP,303.7,32.45,Drought,Millet-Var-5,Yes,No,No,Combined Harvester,Modern,Hired,9,2.88,Cold Storage,State,F57110
2010,Bihar,Maureenbury,Wheat,3862.69,6563.97,Metric Tonnes,Sandy,Sprinkler,Vermicompost,145.36,35.79,Normal,Wheat-Var-5,Yes,Yes,Yes,Manual,Traditional,Hired,6,1.7,Warehouse,Local,F81075
2010,Bihar,Douglasburgh,Wheat,7886.49,19619.18,Metric Tonnes,Loamy,Tube Well,DAP,53.4,18.5,Coldwave,Wheat-Var-3,No,No,No,Manual,Mixed,Both,3,2.49,None,Export,F35388
2010,Bihar,New Terri,Rice,2551.8,6780.57,Metric Tonnes,Loamy,Rainfed,DAP,76.28,38.58,Heatwave,Rice-Var-7,No,No,No,Manual,Traditional,Family,4,2.66,Cold Storage,National,F82787
